cve_id,pub_year,cwe_category,cvss_base,impact,exploitability,severity,in_kev
CVE-2024-39381,2024,Auth,6.8,9.3,6.0,Medium,False
CVE-2020-55435,2020,Memory,6.5,6.8,9.2,Medium,False
CVE-2023-33267,2023,Auth,4.4,4.6,6.8,Medium,False
CVE-2022-71978,2022,InputValidation,6.2,9.1,7.0,Medium,False
CVE-2022-17088,2022,InputValidation,6.5,8.4,10.0,Medium,False
CVE-2024-22822,2024,Memory,5.2,8.0,5.2,Medium,False
CVE-2019-60216,2019,Memory,3.2,5.8,6.0,Low,False
CVE-2021-46589,2021,Auth,4.1,6.4,4.6,Medium,False
CVE-2022-75262,2022,InputValidation,5.5,5.8,8.4,Medium,False
CVE-2023-67911,2023,InputValidation,7.0,6.5,9.8,High,False
CVE-2020-11436,2020,Auth,7.4,8.7,10.0,High,False
CVE-2023-71854,2023,Auth,7.5,7.8,9.3,High,False
CVE-2021-71888,2021,Memory,5.9,5.4,6.2,Medium,False
CVE-2020-37281,2020,Crypto,6.6,7.6,6.4,Medium,False
CVE-2023-98017,2023,Memory,5.3,7.5,4.0,Medium,False
CVE-2019-94403,2019,Auth,7.0,7.5,10.0,High,False
CVE-2022-63952,2022,Crypto,5.6,7.7,7.9,Medium,False
CVE-2018-32766,2018,Other,4.3,3.3,5.3,Medium,False
CVE-2021-31213,2021,Memory,7.9,6.9,9.3,High,False
CVE-2022-72239,2022,Memory,5.0,6.2,5.0,Medium,False
CVE-2022-32537,2022,InputValidation,5.9,3.6,7.0,Medium,False
